brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,warranty,Touchscreen,latest_price,old_price,star_rating,ratings,reviews,Laptop_Category
DELL,Vostro,Intel,Core i3,11th,4,DDR4,256,1024 GB,Windows,64-bit,0,1,No,43590,57863,0.0,0,0,General Student
DELL,Vostro,Intel,Core i3,10th,4,DDR4,256,1024 GB,Windows,64-bit,0,1,No,41390,51976,4.2,56,7,General Student
DELL,Vostro,Intel,Core i3,10th,4,DDR4,256,1024 GB,Windows,64-bit,0,1,No,44290,57858,0.0,0,0,General Student
DELL,Inspiron,Intel,Core i3,11th,4,DDR4,256,1024 GB,Windows,64-bit,0,1,No,48999,57095,0.0,0,0,General Student
DELL,Vostro,Intel,Core i3,11th,4,DDR4,256,1024 GB,Windows,64-bit,0,1,No,39990,45810,3.9,170,11,General Student
DELL,Missing,Intel,Core i3,10th,8,DDR4,256,1024 GB,Windows,64-bit,0,0,No,46390,59101,2.9,95,5,General Student
ASUS,Chromebook,Intel,Celeron Dual,Missing,4,LPDDR4,0,512 GB,Windows,64-bit,0,0,No,18990,22990,3.6,197,25,Other
ASUS,Chromebook,Intel,Celeron Dual,Missing,4,LPDDR4,0,512 GB,Windows,32-bit,0,0,No,17990,21990,3.6,1180,148,Other
HP,14a,Intel,Celeron Dual,Missing,4,DDR4,0,512 GB,Windows,64-bit,0,0,No,26470,31532,3.6,232,23,Other
HP,Chromebook,Intel,Celeron Dual,Missing,4,DDR4,0,512 GB,Windows,64-bit,0,0,No,27990,31532,3.8,596,65,Other
Lenovo,Celeron,Intel,Celeron Dual,Missing,4,DDR4,0,1024 GB,Windows,32-bit,0,0,No,29999,37400,3.3,19,1,Other
Lenovo,IdeaPad,Intel,Celeron Dual,Missing,4,LPDDR4X,0,512 GB,Windows,64-bit,0,0,No,25990,40490,3.7,84,16,Other
Lenovo,IdeaPad,Intel,Celeron Dual,Missing,4,LPDDR4,0,512 GB,Windows,32-bit,0,0,No,16990,24840,3.4,414,54,Other
Lenovo,IdeaPad,Intel,Celeron Dual,Missing,4,LPDDR4,0,512 GB,Windows,32-bit,0,0,No,24990,34890,2.8,70,16,Other
acer,Predator,Intel,Core,Missing,4,DDR4,0,512 GB,Windows,32-bit,0,0,No,99990,149999,4.5,1336,186,Other
acer,Aspire,Intel,Core i5,Missing,8,DDR5,0,512 GB,Windows,32-bit,4,0,No,50990,89999,4.4,10966,1185,Other
acer,Spin,Intel,Core i5,Missing,8,LPDDR4,0,512 GB,Windows,32-bit,0,1,No,119990,124900,4.0,1,1,Other
acer,Swift,Intel,Core i5,10th,8,LPDDR4,0,512 GB,DOS,32-bit,0,0,No,94190,124999,4.3,31,6,Other
ASUS,ROG,Intel,Core i5,10th,8,LPDDR4,0,512 GB,DOS,32-bit,4,0,No,106167,120990,4.5,1881,241,Other
DELL,Missing,Intel,Core i5,10th,8,LPDDR4,0,512 GB,DOS,32-bit,4,1,No,68090,69500,1.6,23,4,Other
DELL,XPS,Intel,Core i5,10th,8,LPDDR4,0,512 GB,DOS,32-bit,0,1,No,139990,155720,0.0,0,0,Other
HP,15s,Intel,Core i5,10th,8,LPDDR4,0,512 GB,DOS,32-bit,0,0,No,55990,63179,4.0,818,109,Other
HP,Omen,Intel,Core i5,10th,8,LPDDR4,0,512 GB,DOS,32-bit,4,0,No,102551,0,0.0,0,0,Other
lenovo,Ideapad,Intel,Core i5,10th,8,LPDDR4,0,512 GB,DOS,32-bit,0,0,No,72990,90000,4.2,204,19,Other
Lenovo,Ideapad,Intel,Core i5,10th,8,LPDDR4,0,512 GB,DOS,32-bit,2,0,No,46990,62290,4.2,4428,569,Other
MICROSOFT,Surface,Intel,Core i5,10th,8,LPDDR4X,128,0 GB,Windows,64-bit,0,0,Yes,100190,104999,4.4,56,8,Other
Smartron,t.book,Intel,Core i5,7th,8,DDR3,128,0 GB,Windows,64-bit,0,0,Yes,52990,55999,3.5,30,9,Other
MICROSOFT,Surface,Intel,Core i5,8th,8,DDR3,128,0 GB,Windows,64-bit,0,0,Yes,91999,0,4.5,49,8,Other
Smartron,t.book,Intel,Core i5,7th,4,DDR3,128,0 GB,Windows,64-bit,0,0,Yes,52990,55999,3.9,28,4,Other
HP,Pavilion,Intel,Core i5,8th,8,DDR4,128,0 GB,Windows,64-bit,0,1,No,76012,0,4.3,129,16,Other
Lenovo,Ideapad,Intel,Core i5,11th,8,DDR4,256,0 GB,Windows,64-bit,0,2,No,49490,75390,4.3,365,35,Business users/Business professionals
lenovo,Yoga,Intel,Core i5,10th,8,LPDDR4,0,512 GB,DOS,32-bit,0,0,No,102990,139890,4.6,79,14,Other
acer,Swift,Intel,Core i5,7th,8,DDR3,256,0 GB,Windows,64-bit,0,1,No,86867,99999,4.4,39,3,Business users/Business professionals
LG,Gram,Intel,Core i5,10th,8,DDR4,256,0 GB,Windows,64-bit,0,0,No,76990,104000,4.5,15,7,Business users/Business professionals
LG,Gram,Intel,Core i5,11th,8,DDR4,256,0 GB,Windows,64-bit,0,0,No,76990,106000,0.0,0,0,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,48990,58990,0.0,0,0,Business users/Business professionals
LG,Gram,Intel,Core i5,10th,8,DDR4,256,0 GB,Windows,64-bit,0,0,No,62990,99000,4.6,68,20,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,256,0 GB,Windows,64-bit,0,0,No,55990,71578,3.3,3,0,Business users/Business professionals
acer,Swift,Intel,Core i5,8th,8,DDR3,256,0 GB,Windows,64-bit,0,1,Yes,81998,82799,4.0,14,3,Business users/Business professionals
LG,Gram,Intel,Core i5,11th,8,DDR4,256,0 GB,Windows,64-bit,0,0,No,76990,106000,0.0,0,0,Business users/Business professionals
HP,Spectre,Intel,Core i5,8th,8,DDR4,256,0 GB,Windows,64-bit,0,1,Yes,136590,151133,0.0,0,0,Business users/Business professionals
acer,Swift,Intel,Core i5,8th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,59490,65546,3.5,33,7,Business users/Business professionals
ASUS,VivoBook14,Intel,Core i5,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,49800,66990,0.0,0,0,Business users/Business professionals
Lenovo,Ideapad,Intel,Core i5,11th,8,DDR4,256,0 GB,Windows,64-bit,0,1,No,61999,68999,2.8,4,0,Business users/Business professionals
HP,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,54990,70171,4.2,116,15,Business users/Business professionals
HP,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,53990,70171,4.1,206,17,Business users/Business professionals
Lenovo,Ideapad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,2,No,52990,74390,4.2,300,24,Business users/Business professionals
HP,Pavilion,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,1,No,67990,78294,4.5,108,6,Business users/Business professionals
ASUS,TUF,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,4,1,No,57990,81990,4.5,3712,412,Business users/Business professionals
Lenovo,Ideapad,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,1,No,62300,101390,4.4,825,95,Business users/Business professionals
realme,Book(Slim),Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,52990,69999,4.4,3470,505,Business users/Business professionals
Lenovo,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,52990,84890,0.0,0,0,Business users/Business professionals
Lenovo,IdeaPad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,2,No,51990,88990,4.2,85,4,Business users/Business professionals
Lenovo,IdeaPad,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,0,No,61990,97890,4.2,56,7,Business users/Business professionals
RedmiBook,Pro,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,32-bit,0,1,No,48990,59990,4.2,1708,242,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,32-bit,0,1,Yes,63990,82990,4.6,10,1,Business users/Business professionals
Lenovo,ThinkPad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,65990,78109,4.6,17,4,Business users/Business professionals
Nokia,PureBook,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,47990,90000,4.4,1119,242,Business users/Business professionals
acer,Aspire,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,52990,75999,4.2,155,20,Business users/Business professionals
Lenovo,IdeaPad,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,49990,79690,0.0,0,0,Business users/Business professionals
ASUS,ASUS,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,4,0,No,71990,115990,4.4,91,17,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,47990,62990,4.0,35,2,Business users/Business professionals
Nokia,PureBook,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,45990,74990,4.7,6,1,Business users/Business professionals
Lenovo,IdeaPad,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,32-bit,0,2,No,48490,64290,4.3,126,13,Business users/Business professionals
ASUS,ASUS,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,4,0,No,72990,105990,4.5,74,10,Business users/Business professionals
MSI,Katana,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,4,2,No,76990,106990,4.6,75,17,Business users/Business professionals
ASUS,TUF,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,6,1,No,89990,129990,4.6,124,17,Business users/Business professionals
MSI,GF63,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,4,2,No,59990,83990,4.5,1597,228,Business users/Business professionals
ASUS,TUF,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,4,1,No,65990,89990,4.4,3850,378,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,Yes,71990,94201,4.7,7,1,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,Yes,71890,92549,4.3,3,0,Business users/Business professionals
Lenovo,IdeaPad,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,0,No,64990,97890,0.0,0,0,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,1,No,65990,90990,0.0,0,0,Business users/Business professionals
HP,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,55999,66050,4.8,5,1,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,4,1,No,73490,110990,4.5,213,45,Business users/Business professionals
HP,Pavilion,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,1,No,74490,85359,4.3,10,0,Business users/Business professionals
HP,Pavilion,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,58340,74839,4.0,69,6,Business users/Business professionals
acer,Aspire,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,55999,75999,4.5,6,0,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,0,No,67990,89849,4.4,93,9,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,1,No,59990,80990,4.5,11,2,Business users/Business professionals
ASUS,TUF,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,6,1,No,82990,104990,4.4,262,31,Business users/Business professionals
DELL,Vostro,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,1,No,64190,85391,0.0,0,0,Business users/Business professionals
DELL,Missing,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,0,No,70090,89395,4.0,5,1,Business users/Business professionals
realme,Book(Slim),Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,60999,69999,4.4,3470,505,Business users/Business professionals
ASUS,Missing,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,2,1,No,49990,64990,4.1,45,3,Business users/Business professionals
MSI,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,55490,66990,3.9,8,1,Business users/Business professionals
HP,Spectre,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,0,Yes,97990,114749,5.0,3,1,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,9th,8,DDR4,512,0 GB,Windows,64-bit,4,1,No,54990,76990,4.4,1681,227,Business users/Business professionals
Lenovo,Thinkbook,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,59990,115167,4.3,37,2,Business users/Business professionals
Lenovo,IdeaPad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,53990,79890,4.2,61,2,Business users/Business professionals
HP,Pavilion,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,1,No,66999,79445,4.4,17,1,Business users/Business professionals
acer,Intel,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,1,No,60990,89999,4.4,17,1,Business users/Business professionals
ASUS,Missing,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,47990,62990,4.3,1625,152,Business users/Business professionals
HP,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,32-bit,0,1,No,59999,81684,4.0,4,1,Business users/Business professionals
DELL,G15,Intel,Core i5,10th,16,DDR4,512,0 GB,Windows,64-bit,4,1,No,79990,103102,0.0,0,0,Business users/Business professionals
ASUS,TUF,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,4,1,No,63990,74990,0.0,0,0,Business users/Business professionals
HP,Pavilion,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,63990,77327,4.7,17,1,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,1,No,59990,80990,0.0,0,0,Business users/Business professionals
Lenovo,IdeaPad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,55990,89790,0.0,0,0,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,1,No,59990,80990,0.0,0,0,Business users/Business professionals
HP,Pavilion,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,63990,75023,4.7,3,0,Business users/Business professionals
DELL,Vostro,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,2,1,No,69490,92552,0.0,0,0,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,89390,109353,0.0,0,0,Business users/Business professionals
ASUS,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,0,No,74990,86990,0.0,0,0,Business users/Business professionals
Lenovo,Thinkbook,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,3,Yes,64990,151557,4.0,48,12,Business users/Business professionals
Lenovo,Legion,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,4,1,No,66490,93690,4.4,282,36,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,2,1,No,89702,0,0.0,0,0,Business users/Business professionals
Lenovo,Ideapad,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,2,1,No,70990,104890,4.2,67,4,Business users/Business professionals
Infinix,INBook,Intel,Core i5,10th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,0,No,42490,59999,4.1,383,65,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,58990,85990,0.0,0,0,Business users/Business professionals
Lenovo,Ideapad,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,2,1,No,57500,86720,0.0,0,0,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,1,Yes,79990,97946,4.6,23,2,Business users/Business professionals
MSI,Modern,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,56541,61990,4.4,677,87,Business users/Business professionals
ASUS,Missing,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,0,No,59990,82990,3.3,3,0,Business users/Business professionals
Lenovo,ThinkBook,Intel,Core i5,11th,16,DDR4,512,0 GB,Windows,64-bit,0,1,No,64990,120708,4.4,46,4,Business users/Business professionals
DELL,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,61290,73774,3.0,4,1,Business users/Business professionals
Lenovo,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,54990,66470,4.2,9,1,Business users/Business professionals
Lenovo,ThinkBook,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,59990,112608,4.4,26,4,Business users/Business professionals
ASUS,ASUS,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,32-bit,6,1,No,84990,129990,5.0,5,0,Business users/Business professionals
HP,Pavilion,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,72500,80900,4.4,40,3,Business users/Business professionals
Lenovo,IdeaPad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,4,0,No,59990,93690,3.9,44,6,Business users/Business professionals
Lenovo,Yoga,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,87990,125890,4.7,28,6,Business users/Business professionals
HP,14s,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,57990,63179,4.3,1541,123,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,69490,69736,4.2,72,7,Business users/Business professionals
Lenovo,Thinkbook,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,3,Yes,68990,159180,4.6,44,8,Business users/Business professionals
Lenovo,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,32-bit,0,1,No,77990,80366,4.3,17,2,Business users/Business professionals
ASUS,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,1,Yes,105990,140990,4.4,59,11,Business users/Business professionals
MSI,Prestige,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,1,No,79990,95990,0.0,0,0,Business users/Business professionals
DELL,Vostro,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,55490,80711,4.1,337,27,Business users/Business professionals
Lenovo,IdeaPad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,69990,104890,4.6,10,2,Business users/Business professionals
ASUS,Zenbook,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,84990,116990,4.2,10,2,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,59990,76143,3.8,31,7,Business users/Business professionals
DELL,XPS,Intel,Core i5,10th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,1,No,111890,154446,0.0,0,0,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,1,No,65990,88037,4.3,10,0,Business users/Business professionals
ASUS,Zenbook,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,32-bit,0,1,No,72990,90990,4.7,76,14,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,71090,89849,4.1,44,6,Business users/Business professionals
MSI,Katana,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,4,2,No,74990,95990,0.0,0,0,Business users/Business professionals
ASUS,ZenBook,Intel,Core i5,10th,8,LPDDR3,512,0 GB,Windows,64-bit,0,1,No,79990,98990,4.4,11,3,Business users/Business professionals
MSI,Modern,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,55490,67990,4.3,138,16,Business users/Business professionals
DELL,Vostro,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,1,No,66490,87168,4.1,199,17,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,53400,69500,4.1,46,6,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,74500,78990,4.4,45,5,Business users/Business professionals
DELL,XPS,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,1,No,114990,115729,0.0,0,0,Business users/Business professionals
DELL,Vostro,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,0,No,61990,68859,4.1,35,4,Business users/Business professionals
APPLE,MacBook,Intel,Core i5,10th,8,LPDDR4X,512,0 GB,Mac,64-bit,0,1,No,159990,174900,4.4,32,5,Business users/Business professionals
APPLE,MacBook,Intel,Core i5,8th,8,DDR3,512,0 GB,Mac,64-bit,0,1,No,172090,179900,4.2,108,13,Business users/Business professionals
MSI,Sword,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,4,0,No,74990,95990,0.0,0,0,Business users/Business professionals
MSI,Modern,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,56490,57240,4.5,814,112,Business users/Business professionals
Lenovo,ThinkPad,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,3,No,147000,0,0.0,0,0,Business users/Business professionals
Lenovo,Ideapad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,55990,65438,4.2,75,9,Business users/Business professionals
HP,Pavilion,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,4,1,No,77990,93565,0.0,0,0,Business users/Business professionals
HP,Envy,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,4,1,No,106490,138366,4.7,3,0,Business users/Business professionals
Lenovo,IdeaPad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,32-bit,2,1,No,70990,113290,4.6,11,3,Business users/Business professionals
Lenovo,ThinkPad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,64990,77487,4.4,125,11,Business users/Business professionals
acer,Aspire,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,57990,65000,0.0,0,0,Business users/Business professionals
ASUS,TUF,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,4,1,No,64990,81990,4.5,4,0,Business users/Business professionals
MSI,Modern,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,54990,61990,4.4,714,147,Business users/Business professionals
Vaio,SE,Intel,Core i5,8th,8,DDR4,512,0 GB,Windows,64-bit,0,2,No,62890,84690,4.0,85,14,Business users/Business professionals
HP,Spectre,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,0,Yes,111999,146194,0.0,0,0,Business users/Business professionals
Lenovo,Yoga,Intel,Core i5,10th,8,LPDDR4X,512,0 GB,Windows,64-bit,2,1,No,70798,101090,4.0,21,3,Business users/Business professionals
Lenovo,Legion,Intel,Core i5,9th,8,DDR4,512,0 GB,Windows,64-bit,4,0,No,59990,84990,3.8,9,1,Business users/Business professionals
acer,ConceptD,Intel,Core i5,8th,8,DDR4,512,0 GB,Windows,64-bit,4,1,No,99500,119999,0.0,0,0,Business users/Business professionals
HP,14s,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,55990,77996,4.2,30,4,Business users/Business professionals
ASUS,ZenBook,Intel,Core i5,8th,8,LPDDR3,512,0 GB,Windows,64-bit,0,1,No,72990,90990,4.2,44,4,Business users/Business professionals
acer,Swift,Intel,Core i5,8th,8,DDR3,512,0 GB,Windows,64-bit,0,1,No,64990,87999,3.8,4,1,Business users/Business professionals
ASUS,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,57990,70990,0.0,0,0,Business users/Business professionals
HP,HP,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,1,Yes,76990,99203,4.4,14,2,Business users/Business professionals
Lenovo,Ideapad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,2,No,62998,79890,4.3,739,71,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,77990,98200,4.5,31,5,Business users/Business professionals
HP,Spectre,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,114990,122803,4.4,145,19,Business users/Business professionals
DELL,DELL,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,2,1,No,65990,75800,0.0,0,0,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,1,No,88990,90605,3.8,19,2,Business users/Business professionals
Lenovo,X390,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,113590,120000,0.0,0,0,Business users/Business professionals
Mi,Notebook,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,64-bit,2,1,No,54990,59999,4.3,545,74,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,1,Yes,73990,84990,4.2,32,6,Business users/Business professionals
LG,Gram,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,0,No,86990,130000,0.0,0,0,Business users/Business professionals
HP,Missing,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,61000,68000,4.3,1124,100,Business users/Business professionals
ASUS,ZenBook,Intel,Core i5,11th,8,LPDDR4X,512,0 GB,Windows,64-bit,0,1,Yes,99990,122990,4.9,35,6,Business users/Business professionals
Lenovo,ThinkPad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,67990,76915,4.8,9,0,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,Yes,70799,89564,4.7,98,6,Business users/Business professionals
Lenovo,ThinkPad,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,65990,75879,4.1,31,2,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,8th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,53690,58990,4.4,19,3,Business users/Business professionals
MSI,Modern,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,55990,67990,0.0,0,0,Business users/Business professionals
ASUS,VivoBook,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,0,1,No,53190,69990,4.5,11,0,Business users/Business professionals
Lenovo,IdeaPad,Intel,Core i5,10th,8,DDR4,512,0 GB,Windows,32-bit,2,2,No,58999,65999,4.4,45,3,Business users/Business professionals
DELL,Inspiron,Intel,Core i5,11th,8,DDR4,512,0 GB,Windows,64-bit,2,3,No,71990,86000,0.0,0,0,Business users/Business professionals
